Year,Hazard_Rate,Cost_Ratio
23.879598662207357,0.1541675450456714,0.770837725228357
23.929765886287626,0.1559567035528835,0.7797835177644175
23.979933110367895,0.15776662575690986,0.7888331287845494
24.03010033444816,0.15959755262639772,0.7979877631319886
24.080267558528426,0.16144972792650475,0.8072486396325237
24.130434782608695,0.163323398251353,0.816616991256765
24.180602006688964,0.16521881305685981,0.826094065284299
24.230769230769234,0.1671362246939498,0.8356811234697489
24.2809364548495,0.1690758884421523,0.8453794422107614
24.331103678929765,0.17103806254358905,0.8551903127179452
24.381270903010034,0.1730230082373554,0.865115041186777
24.431438127090303,0.17503098979430096,0.8751549489715047
24.48160535117057,0.17706227455221438,0.8853113727610719
24.531772575250834,0.1791171329514161,0.8955856647570805
24.581939799331103,0.18119583857076366,0.9059791928538183
24.632107023411372,0.18329866816407575,0.9164933408203788
24.68227424749164,0.18542590169697817,0.927129508484891
24.732441471571907,0.18757782238417803,0.9378891119208902
24.782608695652172,0.18975471672717042,0.9487735836358521
24.83277591973244,0.19195687455238236,0.9597843727619118
24.88294314381271,0.19418458904975922,0.970922945248796
24.93311036789298,0.19643815681179977,0.982190784058999
24.983277591973245,0.19871787787304357,0.9935893893652179
25.03344481605351,0.2010240557500172,1.005120278750086
25.08361204013378,0.2033569974816435,1.0167849874082173
25.13377926421405,0.20571701367011952,1.0285850683505977
25.183946488294314,0.2081044185222698,1.040522092611349
25.23411371237458,0.21051952989137937,1.0525976494568967
25.28428093645485,0.21296266931951177,1.0648133465975589
25.334448160535118,0.21543416208031768,1.0771708104015885
25.384615384615387,0.21793433722234198,1.08967168611171
25.434782608695652,0.2204635276128321,1.1023176380641606
25.484949832775918,0.2230220699820552,1.1151103499102761
25.535117056856187,0.22561030496812973,1.1280515248406486
25.585284280936456,0.228228577162377,1.141142885811885
25.635451505016725,0.23087723515519912,1.1543861757759957
25.68561872909699,0.2335566315824895,1.1677831579124476
25.735785953177256,0.2362671231725825,1.1813356158629125
25.785953177257525,0.23900907079374706,1.1950453539687353
