RUL_Years,Prior_PDF,Intermediate_PDF,Posterior_PDF
15.100200400801603,0.1084889175499479,0.07807417861685405,3.321755086689749e-05
15.130260521042084,0.10819242724050127,0.07620261339050796,2.78243560020201e-05
15.160320641282565,0.10788878859377257,0.07435517265901384,2.3269388734183268e-05
15.190380761523045,0.10757806640213063,0.07253228939349897,1.9428853317451924e-05
15.220440881763526,0.10726032683896511,0.07073436571816157,1.6196146819671582e-05
15.250501002004007,0.10693563743521363,0.0689617732234586,1.34796489357947e-05
15.280561122244489,0.10660406705545734,0.06721485331361297,1.1200767929130983e-05
15.31062124248497,0.10626568587359683,0.06549391758701727,9.292217306528346e-06
15.34068136272545,0.10592056534812053,0.06379924824808081,7.696499705377802e-06
15.370741482965931,0.1055687781969775,0.06213109854904291,6.364576304134937e-06
15.400801603206412,0.1052103983720675,0.06048969326025726,5.2547018460127444e-06
15.430861723446894,0.10484550103336017,0.0588752291674321,4.331407073686929e-06
15.460921843687375,0.10447416252265648,0.057287875594302304,3.5646120007352526e-06
15.490981963927855,0.10409646033700518,0.05572777494919832,2.9288549855345393e-06
15.521042084168336,0.10371247310178697,0.054195043293971505,2.402624020498409e-06
15.551102204408817,0.10332228054347971,0.05268977093373597,1.96777800110095e-06
15.581162324649299,0.1029259634621177,0.051212023025885234,1.6090469942186499e-06
15.61122244488978,0.10252360370345849,0.049761840206849976,1.3136016846208582e-06
15.64128256513026,0.10211528413087026,0.04833923923507025,1.0706832438990643e-06
15.67134268537074,0.1017010885969537,0.046944213648666515,8.712858407173275e-07
15.701402805611222,0.10128110191491176,0.045576734436309725,7.078848987405048e-07
15.731462925851703,0.10085540982968082,0.04423675071980599,5.742050132847311e-07
15.761523046092185,0.10042409898883711,0.04292419044693307,4.650221643760267e-07
15.791583166332664,0.09998725691329231,0.041638961093088005,3.759955174896748e-07
15.821643286573146,0.09954497196779159,0.040380950370330224,3.035246888991949e-07
15.851703406813627,0.09909733333122897,0.039150026942432824,2.446288754346992e-07
15.881763527054108,0.09864443096679268,0.03794604114458324,1.9684471361874998e-07
15.91182364729459,0.09818635559195553,0.036768825706407667,1.581401455652814e-07
15.941883767535069,0.09772319864832354,0.035618196477026895,1.2684193345865e-07
15.97194388777555,0.09725505227135701,0.03449395315088658,1.015747854162156e-07
16.00200400801603,0.09678200925997833,0.03339587999314367,8.12103373653636e-08
16.032064128256515,0.09630416304607958,0.032323746563426466,6.482448224849905e-08
16.062124248496993,0.09582160766394533,0.03127730843683151,5.166175313896272e-08
16.092184368737474,0.09533443771960241,0.03025630792105335,4.110565415214084e-08
16.122244488977955,0.09484274836011326,0.02926047476859706,3.265399553149458e-08
16.152304609218437,0.09434663524282395,0.028289526883055686,2.5898429862972723e-08
16.182364729458918,0.0938461945045829,0.027343171018486656,2.050750764165313e-08
16.2124248496994,0.09334152273094247,0.026421103470963346,1.621267474467186e-08
16.24248496993988,0.09283271692535809,0.025523010761423347,1.2796723878567587e-08
16.27254509018036,0.09231987447839811,0.024648570308981984,1.0084288666742776e-08
16.302605210420843,0.09180309313697768,0.02379745109392464,7.934034415687119e-09
16.33266533066132,0.09128247097363126,0.022969314309640332,6.232255247445722e-09
